snapshot_id,snapshot_ts,store_id,city_id,resource_type,resource_name,active_units,provisioned_units,utilization_pct,monthly_cost_inr,shift_staff_present,shift_staff_planned
969,2026-03-19T07:16:00+05:30,26,5,driver_capacity,Pune Baner DS-1 Driver Capacity,18,21,85.71,566000,18,21
970,2026-03-19T07:16:00+05:30,26,5,dispatch_bays,Pune Baner DS-1 Dispatch Bays,3,3,100.0,130000,18,21
971,2026-03-19T07:16:00+05:30,26,5,cold_storage,Pune Baner DS-1 Cold Storage,109,133,81.95,168580,14,17
972,2026-03-19T07:16:00+05:30,26,5,saas_licenses,Pune Baner DS-1 Operations SaaS Seats,15,23,65.22,52130,14,17
973,2026-03-19T07:29:00+05:30,27,5,picker_capacity,Pune Kothrud DS-2 Picker Capacity,8,12,66.67,369000,8,12
974,2026-03-19T07:29:00+05:30,27,5,packer_capacity,Pune Kothrud DS-2 Packer Capacity,3,7,42.86,245000,3,7
975,2026-03-19T07:29:00+05:30,27,5,driver_capacity,Pune Kothrud DS-2 Driver Capacity,27,30,90.0,638000,27,30
976,2026-03-19T07:29:00+05:30,27,5,dispatch_bays,Pune Kothrud DS-2 Dispatch Bays,4,5,80.0,162000,27,30
977,2026-03-19T07:29:00+05:30,27,5,cold_storage,Pune Kothrud DS-2 Cold Storage,327,368,88.86,229680,11,19
978,2026-03-19T07:29:00+05:30,27,5,saas_licenses,Pune Kothrud DS-2 Operations SaaS Seats,22,25,88.0,52750,11,19
979,2026-03-19T07:44:00+05:30,28,5,picker_capacity,Pune Wakad DS-3 Picker Capacity,13,14,92.86,393000,13,14
980,2026-03-19T07:44:00+05:30,28,5,packer_capacity,Pune Wakad DS-3 Packer Capacity,8,10,80.0,272000,8,10
981,2026-03-19T07:44:00+05:30,28,5,driver_capacity,Pune Wakad DS-3 Driver Capacity,24,28,85.71,622000,24,28
982,2026-03-19T07:44:00+05:30,28,5,dispatch_bays,Pune Wakad DS-3 Dispatch Bays,5,5,100.0,162000,24,28
983,2026-03-19T07:44:00+05:30,28,5,cold_storage,Pune Wakad DS-3 Cold Storage,212,321,66.04,217460,21,24
984,2026-03-19T07:44:00+05:30,28,5,saas_licenses,Pune Wakad DS-3 Operations SaaS Seats,10,30,33.33,54300,21,24
985,2026-03-19T07:02:00+05:30,29,5,picker_capacity,Pune Viman Nagar DS-4 Picker Capacity,9,11,81.82,357000,9,11
986,2026-03-19T07:02:00+05:30,29,5,packer_capacity,Pune Viman Nagar DS-4 Packer Capacity,8,9,88.89,263000,8,9
987,2026-03-19T07:02:00+05:30,29,5,driver_capacity,Pune Viman Nagar DS-4 Driver Capacity,24,27,88.89,614000,24,27
988,2026-03-19T07:02:00+05:30,29,5,dispatch_bays,Pune Viman Nagar DS-4 Dispatch Bays,5,5,100.0,162000,24,27
989,2026-03-19T07:02:00+05:30,29,5,cold_storage,Pune Viman Nagar DS-4 Cold Storage,169,263,64.26,202380,17,20
990,2026-03-19T07:02:00+05:30,29,5,saas_licenses,Pune Viman Nagar DS-4 Operations SaaS Seats,22,26,84.62,53060,17,20
991,2026-03-19T07:12:00+05:30,30,5,picker_capacity,Pune Hadapsar DS-5 Picker Capacity,6,7,85.71,309000,6,7
992,2026-03-19T07:12:00+05:30,30,5,packer_capacity,Pune Hadapsar DS-5 Packer Capacity,4,5,80.0,227000,4,5
993,2026-03-19T07:12:00+05:30,30,5,driver_capacity,Pune Hadapsar DS-5 Driver Capacity,20,24,83.33,590000,20,24
994,2026-03-19T07:12:00+05:30,30,5,dispatch_bays,Pune Hadapsar DS-5 Dispatch Bays,3,3,100.0,130000,20,24
995,2026-03-19T07:12:00+05:30,30,5,cold_storage,Pune Hadapsar DS-5 Cold Storage,131,153,85.62,173780,10,12
996,2026-03-19T07:12:00+05:30,30,5,saas_licenses,Pune Hadapsar DS-5 Operations SaaS Seats,13,18,72.22,50580,10,12
997,2026-03-19T07:12:00+05:30,31,6,picker_capacity,Chennai OMR DS-1 Picker Capacity,15,16,93.75,417000,15,16
998,2026-03-19T07:12:00+05:30,31,6,packer_capacity,Chennai OMR DS-1 Packer Capacity,9,10,90.0,272000,9,10
999,2026-03-19T07:12:00+05:30,31,6,driver_capacity,Chennai OMR DS-1 Driver Capacity,32,35,91.43,678000,32,35
1000,2026-03-19T07:12:00+05:30,31,6,dispatch_bays,Chennai OMR DS-1 Dispatch Bays,7,7,100.0,194000,32,35
1001,2026-03-19T07:12:00+05:30,31,6,cold_storage,Chennai OMR DS-1 Cold Storage,333,461,72.23,253860,24,26
1002,2026-03-19T07:12:00+05:30,31,6,saas_licenses,Chennai OMR DS-1 Operations SaaS Seats,21,32,65.62,54920,24,26
1003,2026-03-19T07:44:00+05:30,32,6,picker_capacity,Chennai Adyar DS-2 Picker Capacity,11,12,91.67,369000,11,12
1004,2026-03-19T07:44:00+05:30,32,6,packer_capacity,Chennai Adyar DS-2 Packer Capacity,7,8,87.5,254000,7,8
1005,2026-03-19T07:44:00+05:30,32,6,driver_capacity,Chennai Adyar DS-2 Driver Capacity,21,24,87.5,590000,21,24
1006,2026-03-19T07:44:00+05:30,32,6,dispatch_bays,Chennai Adyar DS-2 Dispatch Bays,5,5,100.0,162000,21,24
1007,2026-03-19T07:44:00+05:30,32,6,cold_storage,Chennai Adyar DS-2 Cold Storage,202,240,84.17,196400,18,20
1008,2026-03-19T07:44:00+05:30,32,6,saas_licenses,Chennai Adyar DS-2 Operations SaaS Seats,22,26,84.62,53060,18,20
1009,2026-03-19T07:27:00+05:30,33,6,picker_capacity,Chennai Anna Nagar DS-3 Picker Capacity,6,7,85.71,309000,6,7
1010,2026-03-19T07:27:00+05:30,33,6,packer_capacity,Chennai Anna Nagar DS-3 Packer Capacity,3,5,60.0,227000,3,5
1011,2026-03-19T07:27:00+05:30,33,6,driver_capacity,Chennai Anna Nagar DS-3 Driver Capacity,17,20,85.0,558000,17,20
1012,2026-03-19T07:27:00+05:30,33,6,dispatch_bays,Chennai Anna Nagar DS-3 Dispatch Bays,2,3,66.67,130000,17,20
1013,2026-03-19T07:27:00+05:30,33,6,cold_storage,Chennai Anna Nagar DS-3 Cold Storage,93,145,64.14,171700,9,12
1014,2026-03-19T07:27:00+05:30,33,6,saas_licenses,Chennai Anna Nagar DS-3 Operations SaaS Seats,11,18,61.11,50580,9,12
1015,2026-03-19T07:38:00+05:30,34,6,picker_capacity,Chennai Velachery DS-4 Picker Capacity,6,8,75.0,321000,6,8
1016,2026-03-19T07:38:00+05:30,34,6,packer_capacity,Chennai Velachery DS-4 Packer Capacity,3,4,75.0,218000,3,4
1017,2026-03-19T07:38:00+05:30,34,6,driver_capacity,Chennai Velachery DS-4 Driver Capacity,21,24,87.5,590000,21,24
1018,2026-03-19T07:38:00+05:30,34,6,dispatch_bays,Chennai Velachery DS-4 Dispatch Bays,3,3,100.0,130000,21,24
1019,2026-03-19T07:38:00+05:30,34,6,cold_storage,Chennai Velachery DS-4 Cold Storage,114,125,91.2,166500,9,12
1020,2026-03-19T07:38:00+05:30,34,6,saas_licenses,Chennai Velachery DS-4 Operations SaaS Seats,14,18,77.78,50580,9,12
1021,2026-03-20T07:40:00+05:30,1,1,picker_capacity,Bengaluru HSR DS-1 Picker Capacity,12,14,85.71,393000,12,14
1022,2026-03-20T07:40:00+05:30,1,1,packer_capacity,Bengaluru HSR DS-1 Packer Capacity,9,10,90.0,272000,9,10
1023,2026-03-20T07:40:00+05:30,1,1,driver_capacity,Bengaluru HSR DS-1 Driver Capacity,28,32,87.5,654000,28,32
1024,2026-03-20T07:40:00+05:30,1,1,dispatch_bays,Bengaluru HSR DS-1 Dispatch Bays,5,5,100.0,162000,28,32
1025,2026-03-20T07:40:00+05:30,1,1,cold_storage,Bengaluru HSR DS-1 Cold Storage,187,290,64.48,209400,21,24
1026,2026-03-20T07:40:00+05:30,1,1,saas_licenses,Bengaluru HSR DS-1 Operations SaaS Seats,25,30,83.33,54300,21,24
1027,2026-03-20T07:17:00+05:30,2,1,picker_capacity,Bengaluru Indiranagar DS-2 Picker Capacity,11,13,84.62,381000,11,13
1028,2026-03-20T07:17:00+05:30,2,1,packer_capacity,Bengaluru Indiranagar DS-2 Packer Capacity,7,9,77.78,263000,7,9
1029,2026-03-20T07:17:00+05:30,2,1,driver_capacity,Bengaluru Indiranagar DS-2 Driver Capacity,25,29,86.21,630000,25,29
1030,2026-03-20T07:17:00+05:30,2,1,dispatch_bays,Bengaluru Indiranagar DS-2 Dispatch Bays,5,5,100.0,162000,25,29
1031,2026-03-20T07:17:00+05:30,2,1,cold_storage,Bengaluru Indiranagar DS-2 Cold Storage,237,375,63.2,231500,18,22
1032,2026-03-20T07:17:00+05:30,2,1,saas_licenses,Bengaluru Indiranagar DS-2 Operations SaaS Seats,23,28,82.14,53680,18,22
1033,2026-03-20T07:02:00+05:30,3,1,picker_capacity,Bengaluru Whitefield DS-3 Picker Capacity,9,11,81.82,357000,9,11
1034,2026-03-20T07:02:00+05:30,3,1,packer_capacity,Bengaluru Whitefield DS-3 Packer Capacity,9,10,90.0,272000,9,10
1035,2026-03-20T07:02:00+05:30,3,1,driver_capacity,Bengaluru Whitefield DS-3 Driver Capacity,29,32,90.62,654000,29,32
1036,2026-03-20T07:02:00+05:30,3,1,dispatch_bays,Bengaluru Whitefield DS-3 Dispatch Bays,5,5,100.0,162000,29,32
1037,2026-03-20T07:02:00+05:30,3,1,cold_storage,Bengaluru Whitefield DS-3 Cold Storage,252,298,84.56,211480,18,21
1038,2026-03-20T07:02:00+05:30,3,1,saas_licenses,Bengaluru Whitefield DS-3 Operations SaaS Seats,16,27,59.26,53370,18,21
1039,2026-03-20T07:16:00+05:30,4,1,picker_capacity,Bengaluru Koramangala DS-4 Picker Capacity,8,10,80.0,345000,8,10
1040,2026-03-20T07:16:00+05:30,4,1,packer_capacity,Bengaluru Koramangala DS-4 Packer Capacity,5,7,71.43,245000,5,7
1041,2026-03-20T07:16:00+05:30,4,1,driver_capacity,Bengaluru Koramangala DS-4 Driver Capacity,27,30,90.0,638000,27,30
1042,2026-03-20T07:16:00+05:30,4,1,dispatch_bays,Bengaluru Koramangala DS-4 Dispatch Bays,5,5,100.0,162000,27,30
1043,2026-03-20T07:16:00+05:30,4,1,cold_storage,Bengaluru Koramangala DS-4 Cold Storage,156,226,69.03,192760,13,17
1044,2026-03-20T07:16:00+05:30,4,1,saas_licenses,Bengaluru Koramangala DS-4 Operations SaaS Seats,14,23,60.87,52130,13,17
1045,2026-03-20T07:42:00+05:30,5,1,picker_capacity,Bengaluru Hebbal DS-5 Picker Capacity,6,7,85.71,309000,6,7
1046,2026-03-20T07:42:00+05:30,5,1,packer_capacity,Bengaluru Hebbal DS-5 Packer Capacity,4,5,80.0,227000,4,5
1047,2026-03-20T07:42:00+05:30,5,1,driver_capacity,Bengaluru Hebbal DS-5 Driver Capacity,17,21,80.95,566000,17,21
1048,2026-03-20T07:42:00+05:30,5,1,dispatch_bays,Bengaluru Hebbal DS-5 Dispatch Bays,3,3,100.0,130000,17,21
1049,2026-03-20T07:42:00+05:30,5,1,cold_storage,Bengaluru Hebbal DS-5 Cold Storage,207,204,101.47,187040,10,12
1050,2026-03-20T07:42:00+05:30,5,1,saas_licenses,Bengaluru Hebbal DS-5 Operations SaaS Seats,15,18,83.33,50580,10,12
1051,2026-03-20T07:03:00+05:30,6,1,picker_capacity,Bengaluru Jayanagar DS-6 Picker Capacity,8,9,88.89,333000,8,9
1052,2026-03-20T07:03:00+05:30,6,1,packer_capacity,Bengaluru Jayanagar DS-6 Packer Capacity,2,4,50.0,218000,2,4
1053,2026-03-20T07:03:00+05:30,6,1,driver_capacity,Bengaluru Jayanagar DS-6 Driver Capacity,13,16,81.25,526000,13,16
1054,2026-03-20T07:03:00+05:30,6,1,dispatch_bays,Bengaluru Jayanagar DS-6 Dispatch Bays,3,3,100.0,130000,13,16
1055,2026-03-20T07:03:00+05:30,6,1,cold_storage,Bengaluru Jayanagar DS-6 Cold Storage,96,123,78.05,165980,10,13
1056,2026-03-20T07:03:00+05:30,6,1,saas_licenses,Bengaluru Jayanagar DS-6 Operations SaaS Seats,12,19,63.16,50890,10,13
1057,2026-03-20T07:41:00+05:30,7,1,picker_capacity,Bengaluru HSR DS-7 Picker Capacity,13,14,92.86,393000,13,14
1058,2026-03-20T07:41:00+05:30,7,1,packer_capacity,Bengaluru HSR DS-7 Packer Capacity,9,10,90.0,272000,9,10
1059,2026-03-20T07:41:00+05:30,7,1,driver_capacity,Bengaluru HSR DS-7 Driver Capacity,24,28,85.71,622000,24,28
1060,2026-03-20T07:41:00+05:30,7,1,dispatch_bays,Bengaluru HSR DS-7 Dispatch Bays,5,5,100.0,162000,24,28
1061,2026-03-20T07:41:00+05:30,7,1,cold_storage,Bengaluru HSR DS-7 Cold Storage,323,353,91.5,225780,22,24
1062,2026-03-20T07:41:00+05:30,7,1,saas_licenses,Bengaluru HSR DS-7 Operations SaaS Seats,19,30,63.33,54300,22,24
1063,2026-03-20T07:13:00+05:30,8,2,picker_capacity,Mumbai Powai DS-1 Picker Capacity,5,7,71.43,309000,5,7
1064,2026-03-20T07:13:00+05:30,8,2,packer_capacity,Mumbai Powai DS-1 Packer Capacity,5,6,83.33,236000,5,6
1065,2026-03-20T07:13:00+05:30,8,2,driver_capacity,Mumbai Powai DS-1 Driver Capacity,19,22,86.36,574000,19,22
1066,2026-03-20T07:13:00+05:30,8,2,dispatch_bays,Mumbai Powai DS-1 Dispatch Bays,3,3,100.0,130000,19,22
1067,2026-03-20T07:13:00+05:30,8,2,cold_storage,Mumbai Powai DS-1 Cold Storage,102,140,72.86,170400,10,13
1068,2026-03-20T07:13:00+05:30,8,2,saas_licenses,Mumbai Powai DS-1 Operations SaaS Seats,14,19,73.68,50890,10,13
1069,2026-03-20T07:19:00+05:30,9,2,picker_capacity,Mumbai Andheri DS-2 Picker Capacity,10,12,83.33,369000,10,12
1070,2026-03-20T07:19:00+05:30,9,2,packer_capacity,Mumbai Andheri DS-2 Packer Capacity,6,8,75.0,254000,6,8
1071,2026-03-20T07:19:00+05:30,9,2,driver_capacity,Mumbai Andheri DS-2 Driver Capacity,27,30,90.0,638000,27,30
1072,2026-03-20T07:19:00+05:30,9,2,dispatch_bays,Mumbai Andheri DS-2 Dispatch Bays,5,5,100.0,162000,27,30
1073,2026-03-20T07:19:00+05:30,9,2,cold_storage,Mumbai Andheri DS-2 Cold Storage,217,292,74.32,209920,16,20
1074,2026-03-20T07:19:00+05:30,9,2,saas_licenses,Mumbai Andheri DS-2 Operations SaaS Seats,23,26,88.46,53060,16,20
1075,2026-03-20T07:38:00+05:30,10,2,picker_capacity,Mumbai Bandra DS-3 Picker Capacity,16,18,88.89,441000,16,18
1076,2026-03-20T07:38:00+05:30,10,2,packer_capacity,Mumbai Bandra DS-3 Packer Capacity,12,13,92.31,299000,12,13
1077,2026-03-20T07:38:00+05:30,10,2,driver_capacity,Mumbai Bandra DS-3 Driver Capacity,39,42,92.86,734000,39,42
1078,2026-03-20T07:38:00+05:30,10,2,dispatch_bays,Mumbai Bandra DS-3 Dispatch Bays,7,7,100.0,194000,39,42
1079,2026-03-20T07:38:00+05:30,10,2,cold_storage,Mumbai Bandra DS-3 Cold Storage,334,417,80.1,242420,28,31
1080,2026-03-20T07:38:00+05:30,10,2,saas_licenses,Mumbai Bandra DS-3 Operations SaaS Seats,32,37,86.49,56470,28,31
1081,2026-03-20T07:41:00+05:30,11,2,picker_capacity,Mumbai Thane DS-4 Picker Capacity,9,10,90.0,345000,9,10
1082,2026-03-20T07:41:00+05:30,11,2,packer_capacity,Mumbai Thane DS-4 Packer Capacity,4,5,80.0,227000,4,5
1083,2026-03-20T07:41:00+05:30,11,2,driver_capacity,Mumbai Thane DS-4 Driver Capacity,20,23,86.96,582000,20,23
1084,2026-03-20T07:41:00+05:30,11,2,dispatch_bays,Mumbai Thane DS-4 Dispatch Bays,3,3,100.0,130000,20,23
1085,2026-03-20T07:41:00+05:30,11,2,cold_storage,Mumbai Thane DS-4 Cold Storage,98,124,79.03,166240,13,15
1086,2026-03-20T07:41:00+05:30,11,2,saas_licenses,Mumbai Thane DS-4 Operations SaaS Seats,18,21,85.71,51510,13,15
1087,2026-03-20T07:26:00+05:30,12,2,picker_capacity,Mumbai Ghatkopar DS-5 Picker Capacity,8,11,72.73,357000,8,11
1088,2026-03-20T07:26:00+05:30,12,2,packer_capacity,Mumbai Ghatkopar DS-5 Packer Capacity,8,10,80.0,272000,8,10
1089,2026-03-20T07:26:00+05:30,12,2,driver_capacity,Mumbai Ghatkopar DS-5 Driver Capacity,27,31,87.1,646000,27,31
1090,2026-03-20T07:26:00+05:30,12,2,dispatch_bays,Mumbai Ghatkopar DS-5 Dispatch Bays,5,5,100.0,162000,27,31
1091,2026-03-20T07:26:00+05:30,12,2,cold_storage,Mumbai Ghatkopar DS-5 Cold Storage,239,262,91.22,202120,16,21
1092,2026-03-20T07:26:00+05:30,12,2,saas_licenses,Mumbai Ghatkopar DS-5 Operations SaaS Seats,19,27,70.37,53370,16,21
1093,2026-03-20T07:28:00+05:30,13,2,picker_capacity,Mumbai Navi Mumbai DS-6 Picker Capacity,11,12,91.67,369000,11,12
1094,2026-03-20T07:28:00+05:30,13,2,packer_capacity,Mumbai Navi Mumbai DS-6 Packer Capacity,6,8,75.0,254000,6,8
1095,2026-03-20T07:28:00+05:30,13,2,driver_capacity,Mumbai Navi Mumbai DS-6 Driver Capacity,24,27,88.89,614000,24,27
1096,2026-03-20T07:28:00+05:30,13,2,dispatch_bays,Mumbai Navi Mumbai DS-6 Dispatch Bays,5,5,100.0,162000,24,27
1097,2026-03-20T07:28:00+05:30,13,2,cold_storage,Mumbai Navi Mumbai DS-6 Cold Storage,169,275,61.45,205500,17,20
1098,2026-03-20T07:28:00+05:30,13,2,saas_licenses,Mumbai Navi Mumbai DS-6 Operations SaaS Seats,18,26,69.23,53060,17,20
1099,2026-03-20T07:21:00+05:30,14,2,picker_capacity,Mumbai Powai DS-7 Picker Capacity,8,10,80.0,345000,8,10
1100,2026-03-20T07:21:00+05:30,14,2,packer_capacity,Mumbai Powai DS-7 Packer Capacity,9,10,90.0,272000,9,10
1101,2026-03-20T07:21:00+05:30,14,2,driver_capacity,Mumbai Powai DS-7 Driver Capacity,26,30,86.67,638000,26,30
1102,2026-03-20T07:21:00+05:30,14,2,dispatch_bays,Mumbai Powai DS-7 Dispatch Bays,5,5,100.0,162000,26,30
1103,2026-03-20T07:21:00+05:30,14,2,cold_storage,Mumbai Powai DS-7 Cold Storage,218,283,77.03,207580,17,20
1104,2026-03-20T07:21:00+05:30,14,2,saas_licenses,Mumbai Powai DS-7 Operations SaaS Seats,17,26,65.38,53060,17,20
1105,2026-03-20T07:04:00+05:30,15,3,picker_capacity,Delhi NCR Gurugram DS-1 Picker Capacity,10,13,76.92,381000,10,13
1106,2026-03-20T07:04:00+05:30,15,3,packer_capacity,Delhi NCR Gurugram DS-1 Packer Capacity,6,10,60.0,272000,6,10
1107,2026-03-20T07:04:00+05:30,15,3,driver_capacity,Delhi NCR Gurugram DS-1 Driver Capacity,26,30,86.67,638000,26,30
1108,2026-03-20T07:04:00+05:30,15,3,dispatch_bays,Delhi NCR Gurugram DS-1 Dispatch Bays,5,5,100.0,162000,26,30
1109,2026-03-20T07:04:00+05:30,15,3,cold_storage,Delhi NCR Gurugram DS-1 Cold Storage,215,240,89.58,196400,16,23
1110,2026-03-20T07:04:00+05:30,15,3,saas_licenses,Delhi NCR Gurugram DS-1 Operations SaaS Seats,20,29,68.97,53990,16,23
1111,2026-03-20T07:12:00+05:30,16,3,picker_capacity,Delhi NCR Noida DS-2 Picker Capacity,6,7,85.71,309000,6,7
1112,2026-03-20T07:12:00+05:30,16,3,packer_capacity,Delhi NCR Noida DS-2 Packer Capacity,5,6,83.33,236000,5,6
1113,2026-03-20T07:12:00+05:30,16,3,driver_capacity,Delhi NCR Noida DS-2 Driver Capacity,17,20,85.0,558000,17,20
1114,2026-03-20T07:12:00+05:30,16,3,dispatch_bays,Delhi NCR Noida DS-2 Dispatch Bays,3,3,100.0,130000,17,20
1115,2026-03-20T07:12:00+05:30,16,3,cold_storage,Delhi NCR Noida DS-2 Cold Storage,156,192,81.25,183920,11,13
1116,2026-03-20T07:12:00+05:30,16,3,saas_licenses,Delhi NCR Noida DS-2 Operations SaaS Seats,15,19,78.95,50890,11,13
1117,2026-03-20T07:27:00+05:30,17,3,picker_capacity,Delhi NCR Dwarka DS-3 Picker Capacity,8,9,88.89,333000,8,9
1118,2026-03-20T07:27:00+05:30,17,3,packer_capacity,Delhi NCR Dwarka DS-3 Packer Capacity,5,7,71.43,245000,5,7
1119,2026-03-20T07:27:00+05:30,17,3,driver_capacity,Delhi NCR Dwarka DS-3 Driver Capacity,19,22,86.36,574000,19,22
1120,2026-03-20T07:27:00+05:30,17,3,dispatch_bays,Delhi NCR Dwarka DS-3 Dispatch Bays,3,3,100.0,130000,19,22
1121,2026-03-20T07:27:00+05:30,17,3,cold_storage,Delhi NCR Dwarka DS-3 Cold Storage,135,197,68.53,185220,13,16
1122,2026-03-20T07:27:00+05:30,17,3,saas_licenses,Delhi NCR Dwarka DS-3 Operations SaaS Seats,15,22,68.18,51820,13,16
1123,2026-03-20T07:19:00+05:30,18,3,picker_capacity,Delhi NCR Saket DS-4 Picker Capacity,5,6,83.33,297000,5,6
1124,2026-03-20T07:19:00+05:30,18,3,packer_capacity,Delhi NCR Saket DS-4 Packer Capacity,5,7,71.43,245000,5,7
1125,2026-03-20T07:19:00+05:30,18,3,driver_capacity,Delhi NCR Saket DS-4 Driver Capacity,16,20,80.0,558000,16,20
1126,2026-03-20T07:19:00+05:30,18,3,dispatch_bays,Delhi NCR Saket DS-4 Dispatch Bays,3,3,100.0,130000,16,20
1127,2026-03-20T07:19:00+05:30,18,3,cold_storage,Delhi NCR Saket DS-4 Cold Storage,95,126,75.4,166760,10,13
1128,2026-03-20T07:19:00+05:30,18,3,saas_licenses,Delhi NCR Saket DS-4 Operations SaaS Seats,14,19,73.68,50890,10,13
1129,2026-03-20T07:37:00+05:30,19,3,picker_capacity,Delhi NCR Rohini DS-5 Picker Capacity,12,14,85.71,393000,12,14
1130,2026-03-20T07:37:00+05:30,19,3,packer_capacity,Delhi NCR Rohini DS-5 Packer Capacity,9,10,90.0,272000,9,10
1131,2026-03-20T07:37:00+05:30,19,3,driver_capacity,Delhi NCR Rohini DS-5 Driver Capacity,26,30,86.67,638000,26,30
1132,2026-03-20T07:37:00+05:30,19,3,dispatch_bays,Delhi NCR Rohini DS-5 Dispatch Bays,5,5,100.0,162000,26,30
1133,2026-03-20T07:37:00+05:30,19,3,cold_storage,Delhi NCR Rohini DS-5 Cold Storage,211,292,72.26,209920,21,24
1134,2026-03-20T07:37:00+05:30,19,3,saas_licenses,Delhi NCR Rohini DS-5 Operations SaaS Seats,24,30,80.0,54300,21,24
1135,2026-03-20T07:42:00+05:30,20,3,picker_capacity,Delhi NCR Indirapuram DS-6 Picker Capacity,8,9,88.89,333000,8,9
1136,2026-03-20T07:42:00+05:30,20,3,packer_capacity,Delhi NCR Indirapuram DS-6 Packer Capacity,6,7,85.71,245000,6,7
1137,2026-03-20T07:42:00+05:30,20,3,driver_capacity,Delhi NCR Indirapuram DS-6 Driver Capacity,13,16,81.25,526000,13,16
1138,2026-03-20T07:42:00+05:30,20,3,dispatch_bays,Delhi NCR Indirapuram DS-6 Dispatch Bays,3,3,100.0,130000,13,16
1139,2026-03-20T07:42:00+05:30,20,3,cold_storage,Delhi NCR Indirapuram DS-6 Cold Storage,109,161,67.7,175860,14,16
1140,2026-03-20T07:42:00+05:30,20,3,saas_licenses,Delhi NCR Indirapuram DS-6 Operations SaaS Seats,15,22,68.18,51820,14,16
1141,2026-03-20T07:12:00+05:30,21,4,picker_capacity,Hyderabad Madhapur DS-1 Picker Capacity,9,11,81.82,357000,9,11
1142,2026-03-20T07:12:00+05:30,21,4,packer_capacity,Hyderabad Madhapur DS-1 Packer Capacity,8,9,88.89,263000,8,9
1143,2026-03-20T07:12:00+05:30,21,4,driver_capacity,Hyderabad Madhapur DS-1 Driver Capacity,20,24,83.33,590000,20,24
1144,2026-03-20T07:12:00+05:30,21,4,dispatch_bays,Hyderabad Madhapur DS-1 Dispatch Bays,5,5,100.0,162000,20,24
1145,2026-03-20T07:12:00+05:30,21,4,cold_storage,Hyderabad Madhapur DS-1 Cold Storage,219,367,59.67,229420,17,20
1146,2026-03-20T07:12:00+05:30,21,4,saas_licenses,Hyderabad Madhapur DS-1 Operations SaaS Seats,23,26,88.46,53060,17,20
1147,2026-03-20T07:17:00+05:30,22,4,picker_capacity,Hyderabad Gachibowli DS-2 Picker Capacity,8,10,80.0,345000,8,10
1148,2026-03-20T07:17:00+05:30,22,4,packer_capacity,Hyderabad Gachibowli DS-2 Packer Capacity,6,7,85.71,245000,6,7
1149,2026-03-20T07:17:00+05:30,22,4,driver_capacity,Hyderabad Gachibowli DS-2 Driver Capacity,27,30,90.0,638000,27,30
1150,2026-03-20T07:17:00+05:30,22,4,dispatch_bays,Hyderabad Gachibowli DS-2 Dispatch Bays,5,5,100.0,162000,27,30
1151,2026-03-20T07:17:00+05:30,22,4,cold_storage,Hyderabad Gachibowli DS-2 Cold Storage,207,295,70.17,210700,14,17
1152,2026-03-20T07:17:00+05:30,22,4,saas_licenses,Hyderabad Gachibowli DS-2 Operations SaaS Seats,14,23,60.87,52130,14,17
1153,2026-03-20T07:42:00+05:30,23,4,picker_capacity,Hyderabad Kondapur DS-3 Picker Capacity,12,13,92.31,381000,12,13
1154,2026-03-20T07:42:00+05:30,23,4,packer_capacity,Hyderabad Kondapur DS-3 Packer Capacity,5,7,71.43,245000,5,7
1155,2026-03-20T07:42:00+05:30,23,4,driver_capacity,Hyderabad Kondapur DS-3 Driver Capacity,23,26,88.46,606000,23,26
1156,2026-03-20T07:42:00+05:30,23,4,dispatch_bays,Hyderabad Kondapur DS-3 Dispatch Bays,5,5,100.0,162000,23,26
1157,2026-03-20T07:42:00+05:30,23,4,cold_storage,Hyderabad Kondapur DS-3 Cold Storage,212,321,66.04,217460,17,20
1158,2026-03-20T07:42:00+05:30,23,4,saas_licenses,Hyderabad Kondapur DS-3 Operations SaaS Seats,20,26,76.92,53060,17,20
1159,2026-03-20T07:35:00+05:30,24,4,picker_capacity,Hyderabad Banjara Hills DS-4 Picker Capacity,11,13,84.62,381000,11,13
1160,2026-03-20T07:35:00+05:30,24,4,packer_capacity,Hyderabad Banjara Hills DS-4 Packer Capacity,7,9,77.78,263000,7,9
1161,2026-03-20T07:35:00+05:30,24,4,driver_capacity,Hyderabad Banjara Hills DS-4 Driver Capacity,25,29,86.21,630000,25,29
1162,2026-03-20T07:35:00+05:30,24,4,dispatch_bays,Hyderabad Banjara Hills DS-4 Dispatch Bays,5,5,100.0,162000,25,29
1163,2026-03-20T07:35:00+05:30,24,4,cold_storage,Hyderabad Banjara Hills DS-4 Cold Storage,241,268,89.93,203680,18,22
1164,2026-03-20T07:35:00+05:30,24,4,saas_licenses,Hyderabad Banjara Hills DS-4 Operations SaaS Seats,22,28,78.57,53680,18,22
1165,2026-03-20T07:43:00+05:30,25,4,picker_capacity,Hyderabad Kukatpally DS-5 Picker Capacity,12,13,92.31,381000,12,13
1166,2026-03-20T07:43:00+05:30,25,4,packer_capacity,Hyderabad Kukatpally DS-5 Packer Capacity,6,7,85.71,245000,6,7
