work_item_id,org_id,city_id,store_id,team_id,item_type,priority,opened_at,expected_by,resolved_at,status,estimated_value_inr,backlog_hours,linked_order_id,linked_vendor_id
814,1,3,19,72,delivery_exception,P2,2026-03-18T12:35:00+05:30,2026-03-18T14:35:00+05:30,2026-03-18T17:11:00+05:30,resolved,443.08,0.5,37743,
815,1,2,14,57,delivery_exception,P2,2026-03-28T12:28:00+05:30,2026-03-28T14:28:00+05:30,,open,390.33,0.5,143656,
816,1,4,21,78,delivery_exception,P2,2026-03-18T12:09:00+05:30,2026-03-18T14:09:00+05:30,2026-03-18T16:53:00+05:30,resolved,349.62,0.5,38199,
817,1,4,21,78,delivery_exception,P2,2026-03-18T12:21:00+05:30,2026-03-18T14:21:00+05:30,2026-03-18T14:48:00+05:30,resolved,651.45,0.5,38427,
818,1,2,14,57,delivery_exception,P2,2026-03-28T12:23:00+05:30,2026-03-28T14:23:00+05:30,2026-03-28T15:04:00+05:30,resolved,458.25,0.5,143855,
819,1,2,13,54,delivery_exception,P2,2026-03-17T12:15:00+05:30,2026-03-17T14:15:00+05:30,2026-03-17T14:33:00+05:30,resolved,1028.19,0.5,26155,
820,1,3,18,69,delivery_exception,P2,2026-03-18T12:37:00+05:30,2026-03-18T14:37:00+05:30,2026-03-18T15:09:00+05:30,resolved,153.69,0.5,37405,
821,1,2,12,51,delivery_exception,P2,2026-03-18T12:09:00+05:30,2026-03-18T14:09:00+05:30,2026-03-18T16:40:00+05:30,resolved,177.04,0.5,35739,
822,1,3,15,60,delivery_exception,P2,2026-03-20T12:29:00+05:30,2026-03-20T14:29:00+05:30,2026-03-20T16:32:00+05:30,resolved,959.63,0.5,57707,
823,1,5,27,96,delivery_exception,P2,2026-03-26T12:08:00+05:30,2026-03-26T14:08:00+05:30,2026-03-26T16:41:00+05:30,resolved,629.66,0.5,124626,
824,1,5,29,102,delivery_exception,P2,2026-03-16T12:28:00+05:30,2026-03-16T14:28:00+05:30,2026-03-16T14:42:00+05:30,resolved,1053.61,0.5,20219,
825,1,3,16,63,delivery_exception,P2,2026-03-26T12:03:00+05:30,2026-03-26T14:03:00+05:30,2026-03-26T14:30:00+05:30,resolved,653.06,0.5,121890,
826,1,1,4,27,delivery_exception,P2,2026-03-18T12:42:00+05:30,2026-03-18T14:42:00+05:30,2026-03-18T15:57:00+05:30,resolved,252.57,0.5,33166,
827,1,3,16,63,delivery_exception,P2,2026-03-28T12:03:00+05:30,2026-03-28T14:03:00+05:30,,open,416.33,0.5,144283,
828,1,2,13,54,delivery_exception,P2,2026-03-19T12:36:00+05:30,2026-03-19T14:36:00+05:30,2026-03-19T16:05:00+05:30,resolved,268.75,0.5,46595,
829,1,5,27,13,customer_escalation,P1,2026-03-27T12:13:00+05:30,2026-03-27T13:13:00+05:30,2026-03-27T14:57:00+05:30,resolved,351.53,0.5,136137,
830,1,4,23,11,customer_escalation,P1,2026-03-22T12:41:00+05:30,2026-03-22T13:41:00+05:30,2026-03-22T15:41:00+05:30,resolved,551.81,0.5,83412,
831,1,2,12,51,delivery_exception,P2,2026-03-18T12:41:00+05:30,2026-03-18T14:41:00+05:30,2026-03-18T16:27:00+05:30,resolved,502.12,0.5,35566,
832,1,6,33,114,delivery_exception,P2,2026-03-28T12:29:00+05:30,2026-03-28T14:29:00+05:30,2026-03-28T16:12:00+05:30,resolved,192.72,0.5,149480,
833,1,5,29,102,delivery_exception,P2,2026-03-16T12:39:00+05:30,2026-03-16T14:39:00+05:30,2026-03-16T16:52:00+05:30,resolved,626.32,0.5,20355,
834,1,2,9,42,delivery_exception,P2,2026-03-27T12:18:00+05:30,2026-03-27T14:18:00+05:30,2026-03-27T14:59:00+05:30,resolved,113.13,0.5,129770,
835,1,2,13,54,delivery_exception,P2,2026-03-21T12:09:00+05:30,2026-03-21T14:09:00+05:30,2026-03-21T14:51:00+05:30,resolved,235.81,0.5,68856,
836,1,1,5,30,delivery_exception,P2,2026-03-15T12:16:00+05:30,2026-03-15T14:16:00+05:30,2026-03-15T17:44:00+05:30,resolved,516.52,0.5,2103,
837,1,1,7,36,delivery_exception,P2,2026-03-22T12:31:00+05:30,2026-03-22T14:31:00+05:30,2026-03-22T17:57:00+05:30,resolved,349.5,0.5,78104,
838,1,5,27,96,delivery_exception,P2,2026-03-21T12:15:00+05:30,2026-03-21T14:15:00+05:30,2026-03-21T16:51:00+05:30,resolved,392.34,0.5,73379,
839,1,4,21,78,delivery_exception,P2,2026-03-18T12:39:00+05:30,2026-03-18T14:39:00+05:30,2026-03-18T16:51:00+05:30,resolved,541.52,0.5,38313,
840,1,5,29,102,delivery_exception,P2,2026-03-24T12:00:00+05:30,2026-03-24T14:00:00+05:30,2026-03-24T14:17:00+05:30,resolved,183.1,0.5,104787,
841,1,3,19,72,delivery_exception,P2,2026-03-18T12:07:00+05:30,2026-03-18T14:07:00+05:30,2026-03-18T16:40:00+05:30,resolved,579.87,0.5,37785,
842,1,6,33,114,delivery_exception,P2,2026-03-19T12:34:00+05:30,2026-03-19T14:34:00+05:30,2026-03-19T16:09:00+05:30,resolved,280.74,0.5,51804,
843,1,6,31,15,customer_escalation,P1,2026-03-18T12:43:00+05:30,2026-03-18T13:43:00+05:30,2026-03-18T15:04:00+05:30,resolved,268.6,0.5,41097,
844,1,3,16,9,customer_escalation,P1,2026-03-23T12:28:00+05:30,2026-03-23T13:28:00+05:30,2026-03-23T16:42:00+05:30,resolved,378.85,0.5,91707,
845,1,3,16,63,delivery_exception,P2,2026-03-26T12:09:00+05:30,2026-03-26T14:09:00+05:30,2026-03-26T16:06:00+05:30,resolved,364.33,0.5,121704,
846,1,2,9,42,delivery_exception,P2,2026-03-27T12:06:00+05:30,2026-03-27T14:06:00+05:30,2026-03-27T14:29:00+05:30,resolved,743.59,0.5,130237,
847,1,3,20,75,delivery_exception,P2,2026-03-24T12:31:00+05:30,2026-03-24T14:31:00+05:30,2026-03-24T17:32:00+05:30,resolved,388.24,0.5,102442,
848,1,4,21,11,customer_escalation,P1,2026-03-28T12:21:00+05:30,2026-03-28T13:21:00+05:30,,open,384.2,0.5,145841,
849,1,5,27,96,delivery_exception,P2,2026-03-21T12:04:00+05:30,2026-03-21T14:04:00+05:30,2026-03-21T15:08:00+05:30,resolved,640.02,0.5,73122,
850,1,1,7,36,delivery_exception,P2,2026-03-27T12:04:00+05:30,2026-03-27T14:04:00+05:30,,open,281.29,0.5,129100,
851,1,4,25,90,delivery_exception,P2,2026-03-23T12:45:00+05:30,2026-03-23T14:45:00+05:30,2026-03-23T17:14:00+05:30,resolved,809.18,0.5,93821,
852,1,6,33,15,customer_escalation,P1,2026-03-22T12:16:00+05:30,2026-03-22T13:16:00+05:30,2026-03-22T15:42:00+05:30,resolved,962.37,0.5,85999,
853,1,2,13,54,delivery_exception,P2,2026-03-21T12:43:00+05:30,2026-03-21T14:43:00+05:30,2026-03-21T16:17:00+05:30,resolved,234.98,0.5,68754,
854,1,2,11,48,delivery_exception,P2,2026-03-19T12:24:00+05:30,2026-03-19T14:24:00+05:30,2026-03-19T17:51:00+05:30,resolved,816.28,0.5,45941,
855,1,2,12,51,delivery_exception,P2,2026-03-26T12:27:00+05:30,2026-03-26T14:27:00+05:30,2026-03-26T17:24:00+05:30,resolved,595.55,0.5,120480,
856,1,2,10,7,customer_escalation,P1,2026-03-27T12:27:00+05:30,2026-03-27T13:27:00+05:30,,open,485.09,0.5,130794,
857,1,2,13,54,delivery_exception,P2,2026-03-17T12:10:00+05:30,2026-03-17T14:10:00+05:30,2026-03-17T15:43:00+05:30,resolved,412.81,0.5,25882,
858,1,1,4,27,delivery_exception,P2,2026-03-18T12:11:00+05:30,2026-03-18T14:11:00+05:30,2026-03-18T16:54:00+05:30,resolved,156.51,0.5,32920,
859,1,1,5,30,delivery_exception,P2,2026-03-27T12:19:00+05:30,2026-03-27T14:19:00+05:30,,open,322.67,0.5,128317,
860,1,1,7,36,delivery_exception,P2,2026-03-27T12:38:00+05:30,2026-03-27T14:38:00+05:30,2026-03-27T16:18:00+05:30,resolved,397.1,0.5,129321,
861,1,1,6,33,delivery_exception,P2,2026-03-27T12:10:00+05:30,2026-03-27T14:10:00+05:30,,open,949.89,0.5,128637,
862,1,1,4,27,delivery_exception,P2,2026-03-28T12:38:00+05:30,2026-03-28T14:38:00+05:30,,open,406.74,0.5,139642,
863,1,6,34,15,customer_escalation,P1,2026-03-16T12:15:00+05:30,2026-03-16T13:15:00+05:30,2026-03-16T15:16:00+05:30,resolved,930.07,0.5,21443,
864,1,5,26,93,delivery_exception,P2,2026-03-22T12:43:00+05:30,2026-03-22T14:43:00+05:30,2026-03-22T15:54:00+05:30,resolved,685.85,0.5,83973,
865,1,5,27,96,delivery_exception,P2,2026-03-19T12:31:00+05:30,2026-03-19T14:31:00+05:30,2026-03-19T16:15:00+05:30,resolved,564.19,0.5,50119,
866,1,1,3,5,customer_escalation,P1,2026-03-19T12:15:00+05:30,2026-03-19T13:15:00+05:30,2026-03-19T15:26:00+05:30,resolved,410.63,0.5,43017,
867,1,5,27,13,customer_escalation,P1,2026-03-20T12:38:00+05:30,2026-03-20T13:38:00+05:30,2026-03-20T16:35:00+05:30,resolved,917.27,0.5,61625,
868,1,2,12,51,delivery_exception,P2,2026-03-18T12:32:00+05:30,2026-03-18T14:32:00+05:30,2026-03-18T16:51:00+05:30,resolved,393.81,0.5,35677,
869,1,5,28,13,customer_escalation,P1,2026-03-21T12:33:00+05:30,2026-03-21T13:33:00+05:30,2026-03-21T16:19:00+05:30,resolved,447.5,0.5,73439,
870,1,3,15,60,delivery_exception,P2,2026-03-20T12:00:00+05:30,2026-03-20T14:00:00+05:30,2026-03-20T16:42:00+05:30,resolved,879.0,0.5,57868,
871,1,1,2,21,delivery_exception,P2,2026-03-28T12:05:00+05:30,2026-03-28T14:05:00+05:30,2026-03-28T15:14:00+05:30,resolved,306.03,0.5,139166,
872,1,2,13,7,customer_escalation,P1,2026-03-21T12:36:00+05:30,2026-03-21T13:36:00+05:30,2026-03-21T15:05:00+05:30,resolved,62.65,0.5,68939,
873,1,3,19,72,delivery_exception,P2,2026-03-18T12:03:00+05:30,2026-03-18T14:03:00+05:30,2026-03-18T17:30:00+05:30,resolved,115.6,0.5,37840,
874,1,3,16,63,delivery_exception,P2,2026-03-19T12:41:00+05:30,2026-03-19T14:41:00+05:30,2026-03-19T16:24:00+05:30,resolved,916.51,0.5,47436,
875,1,1,4,27,delivery_exception,P2,2026-03-28T12:36:00+05:30,2026-03-28T14:36:00+05:30,2026-03-28T14:51:00+05:30,resolved,319.71,0.5,139893,
876,1,2,13,54,delivery_exception,P2,2026-03-17T12:01:00+05:30,2026-03-17T14:01:00+05:30,2026-03-17T16:31:00+05:30,resolved,220.38,0.5,25960,
877,1,5,27,96,delivery_exception,P2,2026-03-21T12:32:00+05:30,2026-03-21T14:32:00+05:30,2026-03-21T15:07:00+05:30,resolved,154.0,0.5,73096,
878,1,2,12,51,delivery_exception,P2,2026-03-18T12:12:00+05:30,2026-03-18T14:12:00+05:30,2026-03-18T14:29:00+05:30,resolved,196.03,0.5,35792,
879,1,2,12,51,delivery_exception,P2,2026-03-18T12:19:00+05:30,2026-03-18T14:19:00+05:30,2026-03-18T15:32:00+05:30,resolved,202.16,0.5,35697,
880,1,1,2,21,delivery_exception,P2,2026-03-18T12:00:00+05:30,2026-03-18T14:00:00+05:30,2026-03-18T15:40:00+05:30,resolved,609.83,0.5,31948,
881,1,2,14,57,delivery_exception,P2,2026-03-28T12:09:00+05:30,2026-03-28T14:09:00+05:30,2026-03-28T15:26:00+05:30,resolved,352.6,0.5,143736,
882,1,4,21,78,delivery_exception,P2,2026-03-18T12:07:00+05:30,2026-03-18T14:07:00+05:30,2026-03-18T15:45:00+05:30,resolved,339.77,0.5,38453,
883,1,4,23,84,delivery_exception,P2,2026-03-16T12:11:00+05:30,2026-03-16T14:11:00+05:30,2026-03-16T15:56:00+05:30,resolved,895.84,0.5,18790,
884,1,2,12,51,delivery_exception,P2,2026-03-20T12:39:00+05:30,2026-03-20T14:39:00+05:30,2026-03-20T17:09:00+05:30,resolved,325.83,0.5,56434,
885,1,3,19,72,delivery_exception,P2,2026-03-18T12:36:00+05:30,2026-03-18T14:36:00+05:30,2026-03-18T16:33:00+05:30,resolved,192.34,0.5,37562,
886,1,2,11,48,delivery_exception,P2,2026-03-19T12:39:00+05:30,2026-03-19T14:39:00+05:30,2026-03-19T17:48:00+05:30,resolved,338.69,0.5,45862,
887,1,3,17,66,delivery_exception,P2,2026-03-26T12:43:00+05:30,2026-03-26T14:43:00+05:30,2026-03-26T16:14:00+05:30,resolved,516.28,0.5,121942,
888,1,3,16,63,delivery_exception,P2,2026-03-28T12:43:00+05:30,2026-03-28T14:43:00+05:30,,open,628.01,0.5,144506,
889,1,5,29,102,delivery_exception,P2,2026-03-28T12:29:00+05:30,2026-03-28T14:29:00+05:30,2026-03-28T16:29:00+05:30,resolved,880.73,0.5,148134,
890,1,3,19,72,delivery_exception,P2,2026-03-18T12:33:00+05:30,2026-03-18T14:33:00+05:30,2026-03-18T17:24:00+05:30,resolved,300.36,0.5,37658,
891,1,4,21,78,delivery_exception,P2,2026-03-18T12:07:00+05:30,2026-03-18T14:07:00+05:30,2026-03-18T16:42:00+05:30,resolved,628.13,0.5,38478,
892,1,1,5,30,delivery_exception,P2,2026-03-22T12:05:00+05:30,2026-03-22T14:05:00+05:30,2026-03-22T14:18:00+05:30,resolved,306.68,0.5,77356,
893,1,5,29,102,delivery_exception,P2,2026-03-24T12:05:00+05:30,2026-03-24T14:05:00+05:30,2026-03-24T15:11:00+05:30,resolved,180.38,0.5,104736,
894,1,2,13,54,delivery_exception,P2,2026-03-17T12:31:00+05:30,2026-03-17T14:31:00+05:30,2026-03-17T15:53:00+05:30,resolved,250.46,0.5,25875,
895,1,3,19,72,delivery_exception,P2,2026-03-24T12:45:00+05:30,2026-03-24T14:45:00+05:30,2026-03-24T15:11:00+05:30,resolved,444.08,0.5,102087,
896,1,3,19,72,delivery_exception,P2,2026-03-18T12:08:00+05:30,2026-03-18T14:08:00+05:30,2026-03-18T16:18:00+05:30,resolved,449.2,0.5,37805,
897,1,1,2,21,delivery_exception,P2,2026-03-22T12:09:00+05:30,2026-03-22T14:09:00+05:30,2026-03-22T17:11:00+05:30,resolved,220.15,0.5,75782,
898,1,3,16,9,customer_escalation,P1,2026-03-26T12:31:00+05:30,2026-03-26T13:31:00+05:30,2026-03-26T14:49:00+05:30,resolved,258.57,0.5,121874,
899,1,4,22,81,delivery_exception,P2,2026-03-18T12:44:00+05:30,2026-03-18T14:44:00+05:30,2026-03-18T17:31:00+05:30,resolved,590.59,0.5,38661,
900,1,2,9,42,delivery_exception,P2,2026-03-27T12:04:00+05:30,2026-03-27T14:04:00+05:30,,open,227.51,0.5,129905,
901,1,2,13,54,delivery_exception,P2,2026-03-17T12:15:00+05:30,2026-03-17T14:15:00+05:30,2026-03-17T16:46:00+05:30,resolved,92.48,0.5,26015,
902,1,3,20,75,delivery_exception,P2,2026-03-27T12:28:00+05:30,2026-03-27T14:28:00+05:30,,open,114.83,0.5,133807,
903,1,4,21,78,delivery_exception,P2,2026-03-18T12:38:00+05:30,2026-03-18T14:38:00+05:30,2026-03-18T16:20:00+05:30,resolved,233.83,0.5,38157,
904,1,3,17,66,delivery_exception,P2,2026-03-26T12:30:00+05:30,2026-03-26T14:30:00+05:30,2026-03-26T15:47:00+05:30,resolved,164.44,0.5,121975,
905,1,5,29,102,delivery_exception,P2,2026-03-16T12:05:00+05:30,2026-03-16T14:05:00+05:30,2026-03-16T17:23:00+05:30,resolved,197.65,0.5,20251,
906,1,2,13,54,delivery_exception,P2,2026-03-21T12:25:00+05:30,2026-03-21T14:25:00+05:30,2026-03-21T16:59:00+05:30,resolved,283.81,0.5,69030,
907,1,1,7,36,delivery_exception,P2,2026-03-22T12:45:00+05:30,2026-03-22T14:45:00+05:30,2026-03-22T15:37:00+05:30,resolved,219.62,0.5,78008,
908,1,5,26,93,delivery_exception,P2,2026-03-22T12:37:00+05:30,2026-03-22T14:37:00+05:30,2026-03-22T16:47:00+05:30,resolved,403.29,0.5,84097,
909,1,4,25,90,delivery_exception,P2,2026-03-19T12:22:00+05:30,2026-03-19T14:22:00+05:30,2026-03-19T16:28:00+05:30,resolved,408.81,0.5,49955,
910,1,3,16,63,delivery_exception,P2,2026-03-26T12:17:00+05:30,2026-03-26T14:17:00+05:30,2026-03-26T16:56:00+05:30,resolved,502.18,0.5,121879,
911,1,1,7,36,delivery_exception,P2,2026-03-22T12:10:00+05:30,2026-03-22T14:10:00+05:30,2026-03-22T16:04:00+05:30,resolved,661.68,0.5,78082,
912,1,5,29,102,delivery_exception,P2,2026-03-28T12:03:00+05:30,2026-03-28T14:03:00+05:30,2026-03-28T15:40:00+05:30,resolved,65.12,0.5,148249,
913,1,2,9,42,delivery_exception,P2,2026-03-27T12:17:00+05:30,2026-03-27T14:17:00+05:30,2026-03-27T15:14:00+05:30,resolved,857.52,0.5,130029,
914,1,2,9,42,delivery_exception,P2,2026-03-27T12:17:00+05:30,2026-03-27T14:17:00+05:30,,open,843.34,0.5,130091,
915,1,1,2,5,customer_escalation,P1,2026-03-16T12:34:00+05:30,2026-03-16T13:34:00+05:30,2026-03-16T16:47:00+05:30,resolved,315.29,0.5,12236,
916,1,6,33,114,delivery_exception,P2,2026-03-28T12:23:00+05:30,2026-03-28T14:23:00+05:30,,open,346.63,0.5,149385,
917,1,1,1,5,customer_escalation,P1,2026-03-18T12:32:00+05:30,2026-03-18T13:32:00+05:30,2026-03-18T14:17:00+05:30,resolved,354.19,0.5,31723,
918,1,2,8,39,delivery_exception,P2,2026-03-22T12:16:00+05:30,2026-03-22T14:16:00+05:30,2026-03-22T15:23:00+05:30,resolved,429.98,0.5,78160,
919,1,5,30,105,delivery_exception,P2,2026-03-28T12:44:00+05:30,2026-03-28T14:44:00+05:30,2026-03-28T16:07:00+05:30,resolved,234.61,0.5,148461,
920,1,2,12,51,delivery_exception,P2,2026-03-20T12:32:00+05:30,2026-03-20T14:32:00+05:30,2026-03-20T15:59:00+05:30,resolved,219.23,0.5,56509,
921,1,1,7,5,customer_escalation,P1,2026-03-28T12:13:00+05:30,2026-03-28T13:13:00+05:30,2026-03-28T14:29:00+05:30,resolved,201.59,0.5,141191,
922,1,1,5,30,delivery_exception,P2,2026-03-15T12:25:00+05:30,2026-03-15T14:25:00+05:30,2026-03-15T16:06:00+05:30,resolved,656.48,0.5,2178,
923,1,5,29,102,delivery_exception,P2,2026-03-24T12:29:00+05:30,2026-03-24T14:29:00+05:30,2026-03-24T15:46:00+05:30,resolved,839.92,0.5,104740,
924,1,2,13,54,delivery_exception,P2,2026-03-21T12:32:00+05:30,2026-03-21T14:32:00+05:30,2026-03-21T14:58:00+05:30,resolved,300.81,0.5,69032,
925,1,2,13,54,delivery_exception,P2,2026-03-21T12:34:00+05:30,2026-03-21T14:34:00+05:30,2026-03-21T16:08:00+05:30,resolved,309.51,0.5,68762,
926,1,5,30,105,delivery_exception,P2,2026-03-28T12:19:00+05:30,2026-03-28T14:19:00+05:30,,open,456.28,0.5,148320,
927,1,1,5,30,delivery_exception,P2,2026-03-22T12:01:00+05:30,2026-03-22T14:01:00+05:30,2026-03-22T16:09:00+05:30,resolved,1556.75,0.5,77170,
928,1,2,13,54,delivery_exception,P2,2026-03-21T12:27:00+05:30,2026-03-21T14:27:00+05:30,2026-03-21T14:44:00+05:30,resolved,481.23,0.5,68766,
929,1,1,4,27,delivery_exception,P2,2026-03-28T12:22:00+05:30,2026-03-28T14:22:00+05:30,,open,252.68,0.5,140043,
930,1,3,15,60,delivery_exception,P2,2026-03-17T12:43:00+05:30,2026-03-17T14:43:00+05:30,2026-03-17T15:58:00+05:30,resolved,503.45,0.5,26465,
931,1,2,11,48,delivery_exception,P2,2026-03-19T12:21:00+05:30,2026-03-19T14:21:00+05:30,2026-03-19T15:37:00+05:30,resolved,406.87,0.5,45866,
932,1,5,29,102,delivery_exception,P2,2026-03-16T12:38:00+05:30,2026-03-16T14:38:00+05:30,2026-03-16T16:43:00+05:30,resolved,717.28,0.5,20114,
933,1,4,22,81,delivery_exception,P2,2026-03-18T12:02:00+05:30,2026-03-18T14:02:00+05:30,2026-03-18T17:31:00+05:30,resolved,981.65,0.5,38593,
934,1,2,12,51,delivery_exception,P2,2026-03-18T12:44:00+05:30,2026-03-18T14:44:00+05:30,2026-03-18T16:54:00+05:30,resolved,591.07,0.5,35571,
935,1,1,5,30,delivery_exception,P2,2026-03-22T12:27:00+05:30,2026-03-22T14:27:00+05:30,2026-03-22T16:38:00+05:30,resolved,352.47,0.5,77267,
936,1,4,22,81,delivery_exception,P2,2026-03-16T12:27:00+05:30,2026-03-16T14:27:00+05:30,2026-03-16T17:20:00+05:30,resolved,463.53,0.5,18430,
937,1,5,27,96,delivery_exception,P2,2026-03-19T12:44:00+05:30,2026-03-19T14:44:00+05:30,2026-03-19T17:02:00+05:30,resolved,673.78,0.5,50272,
938,1,3,17,66,delivery_exception,P2,2026-03-26T12:35:00+05:30,2026-03-26T14:35:00+05:30,2026-03-26T15:02:00+05:30,resolved,288.21,0.5,122027,
939,1,4,25,90,delivery_exception,P2,2026-03-23T12:15:00+05:30,2026-03-23T14:15:00+05:30,2026-03-23T16:22:00+05:30,resolved,210.48,0.5,94026,
940,1,1,5,30,delivery_exception,P2,2026-03-22T12:39:00+05:30,2026-03-22T14:39:00+05:30,2026-03-22T17:05:00+05:30,resolved,205.52,0.5,77145,
941,1,4,25,11,customer_escalation,P1,2026-03-18T12:18:00+05:30,2026-03-18T13:18:00+05:30,2026-03-18T13:50:00+05:30,resolved,802.73,0.5,39526,
942,1,2,12,51,delivery_exception,P2,2026-03-18T12:11:00+05:30,2026-03-18T14:11:00+05:30,2026-03-18T14:59:00+05:30,resolved,94.53,0.5,35546,
943,1,1,4,27,delivery_exception,P2,2026-03-18T12:10:00+05:30,2026-03-18T14:10:00+05:30,2026-03-18T15:26:00+05:30,resolved,529.7,0.5,32968,
944,1,1,5,30,delivery_exception,P2,2026-03-15T12:25:00+05:30,2026-03-15T14:25:00+05:30,2026-03-15T15:26:00+05:30,resolved,131.86,0.5,1999,
945,1,3,16,63,delivery_exception,P2,2026-03-19T12:03:00+05:30,2026-03-19T14:03:00+05:30,2026-03-19T15:18:00+05:30,resolved,708.85,0.5,47524,
946,1,3,16,63,delivery_exception,P2,2026-03-26T12:32:00+05:30,2026-03-26T14:32:00+05:30,2026-03-26T17:18:00+05:30,resolved,677.06,0.5,121810,
947,1,2,12,51,delivery_exception,P2,2026-03-20T12:35:00+05:30,2026-03-20T14:35:00+05:30,2026-03-20T17:13:00+05:30,resolved,790.17,0.5,56537,
948,1,5,26,93,delivery_exception,P2,2026-03-22T12:06:00+05:30,2026-03-22T14:06:00+05:30,2026-03-22T15:37:00+05:30,resolved,738.79,0.5,83949,
949,1,2,9,7,customer_escalation,P1,2026-03-25T12:04:00+05:30,2026-03-25T13:04:00+05:30,2026-03-25T14:15:00+05:30,resolved,200.36,0.5,109256,
950,1,1,4,27,delivery_exception,P2,2026-03-18T12:43:00+05:30,2026-03-18T14:43:00+05:30,2026-03-18T16:52:00+05:30,resolved,228.67,0.5,32915,
951,1,5,27,96,delivery_exception,P2,2026-03-19T12:43:00+05:30,2026-03-19T14:43:00+05:30,2026-03-19T17:52:00+05:30,resolved,558.87,0.5,50318,
952,1,1,2,21,delivery_exception,P2,2026-03-18T12:28:00+05:30,2026-03-18T14:28:00+05:30,2026-03-18T17:47:00+05:30,resolved,661.99,0.5,31926,
953,1,2,9,42,delivery_exception,P2,2026-03-27T12:44:00+05:30,2026-03-27T14:44:00+05:30,2026-03-27T15:21:00+05:30,resolved,214.15,0.5,130138,
954,1,5,29,102,delivery_exception,P2,2026-03-16T12:42:00+05:30,2026-03-16T14:42:00+05:30,2026-03-16T16:26:00+05:30,resolved,328.83,0.5,20283,
955,1,2,13,54,delivery_exception,P2,2026-03-17T12:43:00+05:30,2026-03-17T14:43:00+05:30,2026-03-17T17:22:00+05:30,resolved,275.03,0.5,26084,
956,1,1,2,21,delivery_exception,P2,2026-03-28T12:43:00+05:30,2026-03-28T14:43:00+05:30,,open,282.62,0.5,139239,
957,1,4,21,78,delivery_exception,P2,2026-03-18T12:37:00+05:30,2026-03-18T14:37:00+05:30,2026-03-18T16:09:00+05:30,resolved,1181.19,0.5,38345,
958,1,3,20,75,delivery_exception,P2,2026-03-19T12:30:00+05:30,2026-03-19T14:30:00+05:30,2026-03-19T14:58:00+05:30,resolved,150.99,0.5,48395,
959,1,1,7,36,delivery_exception,P2,2026-03-22T12:28:00+05:30,2026-03-22T14:28:00+05:30,2026-03-22T16:49:00+05:30,resolved,422.05,0.5,77965,
960,1,1,7,5,customer_escalation,P1,2026-03-20T12:38:00+05:30,2026-03-20T13:38:00+05:30,2026-03-20T14:52:00+05:30,resolved,226.85,0.5,54723,
961,1,6,31,15,customer_escalation,P1,2026-03-26T12:34:00+05:30,2026-03-26T13:34:00+05:30,2026-03-26T15:31:00+05:30,resolved,1145.67,0.5,125329,
962,1,3,19,72,delivery_exception,P2,2026-03-24T12:42:00+05:30,2026-03-24T14:42:00+05:30,2026-03-24T17:55:00+05:30,resolved,72.49,0.5,102299,
963,1,1,7,36,delivery_exception,P2,2026-03-22T12:36:00+05:30,2026-03-22T14:36:00+05:30,2026-03-22T15:59:00+05:30,resolved,255.29,0.5,77858,
964,1,4,23,84,delivery_exception,P2,2026-03-16T12:23:00+05:30,2026-03-16T14:23:00+05:30,2026-03-16T16:07:00+05:30,resolved,1844.43,0.5,18656,
965,1,3,15,60,delivery_exception,P2,2026-03-24T12:06:00+05:30,2026-03-24T14:06:00+05:30,2026-03-24T14:24:00+05:30,resolved,710.85,0.5,101264,
966,1,1,5,30,delivery_exception,P2,2026-03-15T12:25:00+05:30,2026-03-15T14:25:00+05:30,2026-03-15T15:27:00+05:30,resolved,332.33,0.5,2009,
967,1,2,12,51,delivery_exception,P2,2026-03-26T12:24:00+05:30,2026-03-26T14:24:00+05:30,2026-03-26T14:56:00+05:30,resolved,193.03,0.5,120557,
968,1,6,33,15,customer_escalation,P1,2026-03-17T12:41:00+05:30,2026-03-17T13:41:00+05:30,2026-03-17T16:28:00+05:30,resolved,361.67,0.5,30969,
969,1,6,33,15,customer_escalation,P1,2026-03-21T12:20:00+05:30,2026-03-21T13:20:00+05:30,2026-03-21T15:54:00+05:30,resolved,592.6,0.5,74823,
970,1,1,4,27,delivery_exception,P2,2026-03-28T12:21:00+05:30,2026-03-28T14:21:00+05:30,2026-03-28T16:12:00+05:30,resolved,303.09,0.5,140006,
971,1,4,21,78,delivery_exception,P2,2026-03-18T12:33:00+05:30,2026-03-18T14:33:00+05:30,2026-03-18T15:45:00+05:30,resolved,322.11,0.5,38158,
972,1,6,33,114,delivery_exception,P2,2026-03-28T12:43:00+05:30,2026-03-28T14:43:00+05:30,,open,370.55,0.5,149515,
973,1,2,13,54,delivery_exception,P2,2026-03-21T12:45:00+05:30,2026-03-21T14:45:00+05:30,2026-03-21T16:46:00+05:30,resolved,354.41,0.5,68898,
974,1,5,27,96,delivery_exception,P2,2026-03-27T12:45:00+05:30,2026-03-27T14:45:00+05:30,2026-03-27T17:07:00+05:30,resolved,849.57,0.5,135808,
975,1,3,18,69,delivery_exception,P2,2026-03-18T12:19:00+05:30,2026-03-18T14:19:00+05:30,2026-03-18T15:23:00+05:30,resolved,531.24,0.5,37464,
976,1,2,9,42,delivery_exception,P2,2026-03-27T12:40:00+05:30,2026-03-27T14:40:00+05:30,2026-03-27T16:45:00+05:30,resolved,413.77,0.5,129747,
