order_id,org_id,city_id,store_id,customer_id_hash,order_ts,promised_eta_minutes,actual_delivery_minutes,basket_value_inr,discount_value_inr,delivery_fee_inr,payment_method,order_status,item_count,distance_km,assigned_driver_id,picker_employee_id,packer_employee_id,peak_flag,rain_flag,surge_flag
3717,1,2,10,27d44b3d539500b5,2026-03-27T17:20:20+05:30,12,14,183.24,12.44,15,upi,delivered,3,0.4,268,363,378,false,false,true
3718,1,2,10,3697bda53896ba66,2026-03-27T18:11:02+05:30,11,11,561.18,7.68,0,upi,delivered,6,2.87,264,361,378,true,false,true
3719,1,2,10,1c98b41feb82279b,2026-03-27T12:17:48+05:30,9,12,129.27,9.6,18,upi,delivered,2,1.13,242,364,375,true,false,true
3720,1,2,10,9b2b632aa9ef5c85,2026-03-27T20:30:31+05:30,15,16,283.82,16.82,18,upi,delivered,3,1.48,248,369,376,true,false,true
3721,1,2,10,c7db7079d4f1df1f,2026-03-27T11:25:34+05:30,13,14,541.4,11.08,0,wallet,delivered,5,2.69,272,364,381,false,false,true
3722,1,2,10,39cc6814bef43ea4,2026-03-27T14:33:04+05:30,9,10,207.69,4.85,15,upi,delivered,2,3.31,227,372,378,false,false,true
3723,1,2,10,158fb6f1544ff214,2026-03-27T21:25:02+05:30,9,14,418.66,8.38,0,card,delivered,11,0.4,253,360,375,true,false,true
3724,1,2,10,a75ef028b132902f,2026-03-27T19:37:14+05:30,13,18,403.8,7.62,0,card,delivered,7,3.07,244,363,376,true,false,true
3725,1,2,10,7a0c002a6d6d062e,2026-03-27T18:46:42+05:30,16,19,797.53,72.32,0,card,delivered,8,3.93,263,374,376,true,false,true
3726,1,2,10,2163a014d3505fe9,2026-03-27T16:07:57+05:30,12,13,964.31,39.9,0,upi,delivered,7,1.65,272,366,381,false,false,true
3727,1,2,10,ccfc99999d2d9dd9,2026-03-27T12:35:15+05:30,12,16,161.65,23.7,12,upi,delivered,3,1.24,272,374,376,true,false,true
3728,1,2,10,79c4ae85aac062f1,2026-03-27T20:19:37+05:30,10,15,647.54,31.95,0,upi,delivered,6,2.79,232,371,380,true,false,true
3729,1,2,10,89f762d52b8871fe,2026-03-27T19:15:50+05:30,17,21,405.52,15.64,0,cod,delivered,5,1.04,250,359,381,true,false,true
3730,1,2,10,7dc5b4e8136ad6f1,2026-03-27T12:14:53+05:30,10,11,365.06,50.07,9,cod,delivered,7,3.1,230,372,380,true,false,true
3731,1,2,10,c495175fd6a53be6,2026-03-27T18:38:05+05:30,11,15,311.99,47.2,18,upi,delivered,7,2.81,265,363,383,true,false,true
3732,1,2,10,76cadfd4a8257515,2026-03-27T23:28:35+05:30,9,11,736.61,5.1,0,upi,delivered,9,1.95,266,370,377,false,false,true
3733,1,2,10,1819dedd0ee3a35a,2026-03-27T18:36:03+05:30,13,15,250.6,33.46,15,upi,delivered,3,3.2,249,374,383,true,false,true
3734,1,2,10,a2d06037150894fd,2026-03-27T20:52:45+05:30,12,17,325.04,46.96,12,wallet,delivered,3,0.47,255,364,382,true,false,true
3735,1,2,10,0dde8b496f85f48c,2026-03-27T19:56:12+05:30,14,17,145.04,0.42,15,card,delivered,7,1.19,247,374,384,true,false,true
3736,1,2,10,e05333dcd9cbec29,2026-03-27T10:37:03+05:30,13,14,524.14,37.77,0,cod,delivered,8,3.61,245,370,384,false,false,true
3737,1,2,10,7f39dffdef68c814,2026-03-27T20:31:28+05:30,8,13,375.75,41.51,9,upi,delivered,6,1.87,250,374,382,true,false,true
3738,1,2,10,0289f7d84ec419ab,2026-03-27T16:06:46+05:30,9,9,525.59,45.31,0,upi,delivered,8,1.15,234,361,378,false,false,true
3739,1,2,10,953cb04f753ab9d3,2026-03-27T13:16:53+05:30,11,15,601.18,60.66,0,upi,delivered,5,3.22,227,360,384,true,false,true
3740,1,2,10,f3990476f46867a9,2026-03-27T12:58:35+05:30,17,21,240.81,11.64,18,wallet,delivered,4,2.87,245,362,377,true,false,true
3741,1,2,10,5555c3e56bb60f01,2026-03-27T13:24:24+05:30,15,19,943.44,82.7,0,cod,delivered,7,3.29,245,374,378,true,false,true
3742,1,2,10,293dc13561a54209,2026-03-27T19:49:01+05:30,13,14,297.77,25.74,18,wallet,delivered,4,0.9,247,359,384,true,false,true
3743,1,2,10,17f56ebc71abafe6,2026-03-27T10:53:51+05:30,12,14,472.8,8.06,0,upi,delivered,5,2.95,235,360,378,false,false,true
3744,1,2,10,fa7f33c59873bb90,2026-03-27T12:26:55+05:30,13,12,860.55,44.92,0,upi,delivered,6,1.8,253,359,380,true,false,true
3745,1,2,10,539c6e656b86b8f2,2026-03-27T19:44:12+05:30,8,12,239.54,28.52,15,upi,delivered,6,3.52,228,361,384,true,false,true
3746,1,2,10,9f624caa0b5c68eb,2026-03-27T08:28:11+05:30,17,20,102.31,8.95,18,upi,delivered,5,1.43,254,373,385,false,false,true
3747,1,2,10,74fccb3dc15be850,2026-03-27T20:12:41+05:30,8,12,371.75,54.92,15,upi,delivered,5,1.14,260,359,378,true,false,true
3748,1,2,10,c63a3d1cc31d8ced,2026-03-27T18:33:27+05:30,12,16,432.25,48.92,0,upi,delivered,5,0.86,262,359,381,true,false,true
3749,1,2,10,359fd75b5b5ec989,2026-03-27T18:51:37+05:30,13,15,333.39,35.69,18,upi,delivered,6,0.4,244,360,375,true,false,true
3750,1,2,10,2e6ec43542bb2ddf,2026-03-27T07:06:51+05:30,9,12,726.24,27.31,0,upi,delivered,7,3.55,250,360,377,false,false,true
3751,1,2,10,2f597b9aede3e406,2026-03-27T12:41:41+05:30,10,13,566.95,38.54,0,upi,delivered,6,2.21,244,361,384,true,false,true
3752,1,2,10,ac3baac4ad3b46a5,2026-03-27T12:53:49+05:30,14,17,491.26,37.46,0,cod,delivered,5,2.65,271,359,380,true,false,true
3753,1,2,10,af7e7d33911f5930,2026-03-27T11:32:09+05:30,12,13,746.19,63.07,0,upi,delivered,9,3.24,242,367,378,false,false,true
3754,1,2,10,561a323e2e5aa783,2026-03-27T13:32:19+05:30,17,22,358.41,45.82,12,upi,delivered,7,4.16,243,370,380,true,false,true
3755,1,2,10,45311cc515330d5a,2026-03-27T18:28:51+05:30,15,19,712.64,45.92,0,cod,delivered,7,1.4,232,362,382,true,false,true
3756,1,2,10,066ab37bf01b5e33,2026-03-27T11:12:03+05:30,14,14,300.16,25.9,9,upi,delivered,2,3.82,262,371,382,false,false,true
3757,1,2,10,ddf81a6ce2409e6e,2026-03-27T19:54:17+05:30,16,16,255.93,11.66,9,cod,delivered,6,2.09,270,360,385,true,false,true
3758,1,2,10,9cabc20bd9e9641c,2026-03-27T09:36:09+05:30,12,12,542.72,23.31,0,upi,delivered,9,4.02,252,369,385,false,false,true
3759,1,2,10,3ce49a9ba9647f44,2026-03-27T08:13:28+05:30,8,9,488.38,14.08,0,upi,delivered,7,1.36,267,359,377,false,false,true
3760,1,2,10,a6f26b02d00fd96f,2026-03-27T21:23:28+05:30,11,11,189.8,14.42,18,card,delivered,2,2.16,262,366,381,true,false,true
3761,1,2,10,984978c132f24d7d,2026-03-27T19:20:16+05:30,12,17,229.54,10.61,15,upi,delivered,6,1.5,251,373,383,true,false,true
3762,1,2,10,1ae4f5fc3669c0b1,2026-03-27T22:39:30+05:30,12,12,819.56,43.7,0,upi,delivered,8,3.67,245,369,380,false,false,true
3763,1,2,10,408f58b345435054,2026-03-27T07:05:22+05:30,9,8,336.42,28.79,15,card,delivered,8,2.91,270,371,379,false,false,true
3764,1,2,10,76783a3c0cfb1602,2026-03-27T21:19:26+05:30,11,12,662.19,17.11,0,card,delivered,9,0.76,252,362,382,true,false,true
3765,1,2,10,bb371f21d7788146,2026-03-27T20:38:42+05:30,9,9,601.24,31.01,0,card,delivered,6,2.7,264,359,384,true,false,true
3766,1,2,10,4945390ebf6baf7a,2026-03-27T12:50:33+05:30,8,11,700.34,106.53,0,upi,delivered,9,3.23,246,372,376,true,false,true
3767,1,2,10,f2ed174455a11ac6,2026-03-27T19:56:49+05:30,8,12,188.56,21.11,18,upi,delivered,6,2.02,268,374,381,true,false,true
3768,1,2,10,b98d19ecc2693f24,2026-03-27T14:34:14+05:30,11,10,227.31,5.54,15,upi,delivered,7,1.26,235,367,380,false,false,true
3769,1,2,10,5bd546c17fea4304,2026-03-27T07:41:08+05:30,13,16,598.08,39.49,0,upi,delivered,4,4.22,272,362,382,false,false,true
3770,1,2,10,404e506f805bcf98,2026-03-27T20:34:19+05:30,8,11,240.63,1.95,9,upi,delivered,6,1.83,239,366,385,true,false,true
3771,1,2,10,f52d168d80abd270,2026-03-27T15:43:59+05:30,13,15,108.13,9.34,12,upi,delivered,6,4.27,235,363,376,false,false,true
3772,1,2,10,1954fd40473531a8,2026-03-27T20:37:55+05:30,12,12,90,1.0,18,upi,delivered,1,2.35,250,374,385,true,false,true
3773,1,2,10,d1b819a3a535b21d,2026-03-27T17:54:50+05:30,16,18,572.89,46.39,0,wallet,delivered,8,2.0,240,360,375,false,false,true
3774,1,2,10,55c2515cc990dfbf,2026-03-27T20:26:35+05:30,16,21,130.29,7.16,15,upi,delivered,6,2.3,265,367,375,true,false,true
3775,1,2,10,545fa6713c11e75a,2026-03-27T11:58:28+05:30,12,13,358.09,23.12,9,wallet,delivered,6,1.86,272,360,378,false,false,true
3776,1,2,10,18c55ab23aac54df,2026-03-27T08:59:22+05:30,10,13,461.88,9.92,0,upi,delivered,8,4.02,258,366,385,false,false,true
3777,1,2,10,9e7efb4cc663aafe,2026-03-27T22:11:13+05:30,8,10,207.93,6.85,18,cod,delivered,5,1.29,255,360,384,false,false,true
3778,1,2,10,6ba6a75553f9e34b,2026-03-27T19:01:24+05:30,16,20,298.31,13.87,9,upi,delivered,4,2.14,255,363,380,true,false,true
3779,1,2,10,6b9f49f6c8389d35,2026-03-27T10:16:07+05:30,15,15,865.07,54.29,0,upi,delivered,9,1.62,239,367,376,false,false,true
3780,1,2,10,254cd1d801d38cb9,2026-03-27T20:09:40+05:30,12,14,153.78,22.18,15,upi,delivered,3,2.16,229,366,378,true,false,true
3781,1,2,10,ee5e105d3e0ba2ab,2026-03-27T18:55:27+05:30,13,18,635.05,43.66,0,upi,delivered,8,1.38,230,364,376,true,false,true
3782,1,2,10,c91a9ce304f4fc3b,2026-03-27T22:18:19+05:30,14,15,293.6,13.94,18,cod,delivered,5,3.61,270,370,383,false,false,true
3783,1,2,10,8169e8f0a962f06e,2026-03-27T10:39:38+05:30,14,14,319.66,26.2,9,upi,delivered,7,3.6,259,369,375,false,false,true
3784,1,2,10,01679a9193cffc63,2026-03-27T10:19:32+05:30,9,9,424.79,1.37,0,upi,delivered,7,3.98,269,372,377,false,false,true
3785,1,2,10,51601b39129bd347,2026-03-27T14:03:43+05:30,11,14,558.7,19.08,0,upi,delivered,10,1.98,241,367,383,false,false,true
3786,1,2,10,a817c5e9c3960835,2026-03-27T19:56:47+05:30,13,16,248.77,3.61,9,upi,delivered,5,3.54,227,366,376,true,false,true
3787,1,2,10,4f218ddb3fa027ca,2026-03-27T07:33:30+05:30,10,10,538.78,42.0,0,card,delivered,5,1.04,269,362,376,false,false,true
3788,1,2,10,0e82f706f0b7c8f5,2026-03-27T22:53:10+05:30,13,16,322.29,3.47,15,upi,delivered,5,2.86,228,360,375,false,false,true
3789,1,2,10,3968a584f458b636,2026-03-27T09:07:46+05:30,11,12,347.87,14.63,12,upi,delivered,6,4.83,263,368,377,false,false,true
3790,1,2,10,703aed107d37b13f,2026-03-27T13:54:08+05:30,12,12,611.36,84.22,0,wallet,delivered,6,1.37,258,373,380,true,false,true
3791,1,2,10,f6ff25946c526023,2026-03-27T14:26:44+05:30,14,15,330.72,26.93,15,upi,delivered,3,2.64,271,371,375,false,false,true
3792,1,2,10,4c94f25ed27ca385,2026-03-27T20:14:15+05:30,14,16,810.94,40.16,0,card,delivered,8,2.66,248,370,384,true,false,true
3793,1,2,10,dffe8ec53994e70a,2026-03-27T22:31:33+05:30,14,13,602.6,1.23,0,upi,delivered,7,1.9,252,370,381,false,false,true
3794,1,2,10,afe29a9b0939111c,2026-03-27T21:26:23+05:30,11,15,227.33,19.34,12,upi,delivered,2,1.56,255,370,383,true,false,true
3795,1,2,10,898869f6222c5623,2026-03-27T20:35:30+05:30,12,15,439.13,70.23,0,upi,delivered,7,1.08,235,361,384,true,false,true
3796,1,2,10,890eb33968c8f2dc,2026-03-27T18:40:29+05:30,12,15,280.5,8.65,12,cod,delivered,5,2.76,241,363,376,true,false,true
3797,1,2,10,67c60872a2343d83,2026-03-27T21:08:21+05:30,15,18,550.53,73.97,0,upi,delivered,7,0.4,237,367,383,true,false,true
3798,1,2,10,c97ffaa3f0279017,2026-03-27T21:28:13+05:30,10,14,196.03,10.07,15,upi,delivered,8,2.15,241,372,382,true,false,true
3799,1,2,10,db7bedb42d021d59,2026-03-27T20:32:23+05:30,9,11,90,2.77,15,card,delivered,1,2.41,231,365,375,true,false,true
3800,1,2,10,cd546d6c466af4f6,2026-03-27T16:24:16+05:30,16,19,258.48,1.8,15,cod,delivered,7,2.63,229,373,377,false,false,true
3801,1,2,10,6635df3d9aa8b1a4,2026-03-27T13:39:45+05:30,9,13,368.72,57.87,18,upi,delivered,7,2.53,247,371,378,true,false,true
3802,1,2,10,91f6f2699e9b6476,2026-03-27T14:09:32+05:30,13,14,516.77,8.84,0,upi,delivered,6,4.24,248,374,375,false,false,true
3803,1,2,10,91403ac2bcc19941,2026-03-27T12:09:10+05:30,13,17,245.54,36.73,15,wallet,delivered,4,2.82,254,359,376,true,false,true
3804,1,2,10,27e9977909eebcf7,2026-03-27T08:56:08+05:30,11,11,131.34,1.72,18,card,delivered,6,2.14,251,372,375,false,false,true
3805,1,2,10,406a2b1db16e7d1e,2026-03-27T19:09:00+05:30,8,11,462.03,70.66,0,card,delivered,8,3.69,241,372,382,true,false,true
3806,1,2,10,7b7193e1f008f95a,2026-03-27T07:07:52+05:30,15,17,376.23,32.95,18,cod,delivered,7,3.1,244,372,382,false,false,true
3807,1,2,10,42cb69bd3d91dcbd,2026-03-27T14:36:36+05:30,15,17,1007.31,59.91,0,upi,delivered,7,1.98,249,364,385,false,false,true
3808,1,2,10,853d927fa6f2cb55,2026-03-27T14:21:46+05:30,9,11,673.56,54.66,0,upi,delivered,9,3.83,241,371,375,false,false,true
3809,1,2,10,1adbc8ceb24938a4,2026-03-27T21:50:08+05:30,13,17,541.02,24.48,0,wallet,delivered,6,4.47,241,369,382,true,false,true
3810,1,2,10,0fc2894e79bc30b5,2026-03-27T10:30:49+05:30,13,15,931.04,72.25,0,upi,delivered,7,2.91,254,374,383,false,false,true
3811,1,2,10,85d116ea43496473,2026-03-27T11:36:36+05:30,10,9,1248.47,84.69,0,upi,delivered,9,0.7,253,366,381,false,false,true
3812,1,2,10,aecbcd78147916e1,2026-03-27T14:51:50+05:30,11,11,222.25,6.87,15,upi,delivered,4,3.31,255,360,383,false,false,true
3813,1,2,10,136d0911797883b2,2026-03-27T21:31:43+05:30,18,18,532.38,71.73,0,upi,delivered,5,2.0,228,362,380,true,false,true
3814,1,2,10,733a581388fb0e95,2026-03-27T20:55:52+05:30,12,16,907.1,85.58,0,card,delivered,10,1.51,240,373,377,true,false,true
3815,1,2,10,1cc8d6d56061f965,2026-03-27T13:32:17+05:30,10,14,1524.05,162.37,0,upi,delivered,12,1.31,236,359,380,true,false,true
3816,1,2,10,ae53db8143cdef37,2026-03-27T21:58:49+05:30,18,22,1059.77,146.68,0,upi,delivered,7,0.68,228,364,377,true,false,true
3817,1,2,10,98fafaf331b76072,2026-03-27T12:47:45+05:30,15,18,720.29,9.8,0,upi,delivered,4,2.71,234,372,382,true,false,true
3818,1,2,10,1cd1f7ad1d15f7ba,2026-03-27T12:22:33+05:30,15,19,1051.7,37.95,0,upi,delivered,12,1.37,246,368,381,true,false,true
3819,1,2,10,20c4d2ab939aa361,2026-03-27T09:35:42+05:30,13,14,346.57,12.88,18,upi,delivered,3,1.57,231,359,381,false,false,true
3820,1,2,10,61c835a87e74bd79,2026-03-27T15:18:04+05:30,15,15,682.06,11.3,0,card,delivered,5,2.58,252,360,376,false,false,true
3821,1,2,10,692d328a7bc69609,2026-03-27T10:22:51+05:30,14,17,410.56,9.28,0,upi,delivered,7,3.41,230,371,383,false,false,true
3822,1,2,10,7e189c457bb8ad26,2026-03-27T19:02:40+05:30,16,18,478.75,8.62,0,card,delivered,6,3.62,259,368,384,true,false,true
3823,1,2,10,f928730e4e7df6b7,2026-03-27T18:40:51+05:30,16,18,387.67,10.88,12,upi,delivered,9,2.64,254,365,376,true,false,true
3824,1,2,10,2d6eec204c81834a,2026-03-27T10:36:16+05:30,13,13,215.02,13.06,15,upi,delivered,4,1.54,254,366,385,false,false,true
3825,1,2,10,e0491f0e86cfc9ae,2026-03-27T22:17:40+05:30,14,13,312.7,2.57,12,cod,delivered,4,2.17,261,361,381,false,false,true
3826,1,2,10,d1adb37f556ce6a4,2026-03-27T19:15:11+05:30,15,20,184.01,23.48,9,upi,delivered,6,3.21,263,370,378,true,false,true
3827,1,2,10,85aa465079a34dfe,2026-03-27T18:35:20+05:30,14,17,186.03,21.97,18,upi,delivered,4,2.53,239,370,383,true,false,true
3828,1,2,10,71ed23814096c368,2026-03-27T21:34:15+05:30,10,15,1112.11,25.7,0,upi,delivered,6,1.42,229,370,383,true,false,true
3829,1,2,10,1c0f071a794dab9e,2026-03-27T20:13:24+05:30,11,13,919.5,140.11,0,upi,delivered,10,2.09,235,365,383,true,false,true
3830,1,2,10,37b8b23acb55d6be,2026-03-27T21:31:33+05:30,8,7,140.59,17.96,15,upi,delivered,6,2.27,255,368,385,true,false,true
3831,1,2,10,078eb289892555c7,2026-03-27T21:07:09+05:30,15,17,402.62,36.86,0,wallet,delivered,6,2.58,269,372,385,true,false,true
3832,1,2,10,e408b05c5b921c2f,2026-03-27T13:11:07+05:30,10,13,1043.38,108.95,0,card,delivered,7,3.28,234,363,376,true,false,true
3833,1,2,10,8d784c0898161a92,2026-03-27T17:43:45+05:30,13,15,311.68,16.68,12,card,delivered,4,2.06,243,363,383,false,false,true
3834,1,2,10,5136115c99059abb,2026-03-27T17:05:52+05:30,8,11,463.59,8.29,0,upi,delivered,5,3.24,234,370,375,false,false,true
3835,1,2,10,c44c62c5819f300d,2026-03-27T21:17:11+05:30,13,14,391.37,46.86,15,card,delivered,4,1.05,248,371,385,true,false,true
3836,1,2,10,70a2fe3ffcd507c2,2026-03-27T17:10:27+05:30,9,11,297.07,0.82,18,upi,delivered,4,1.99,258,365,383,false,false,true
3837,1,2,10,e2c917544a65802f,2026-03-27T17:04:30+05:30,12,16,650.34,47.85,0,upi,delivered,10,3.34,241,368,381,false,false,true
3838,1,2,10,b0c9f5f60301cf27,2026-03-27T08:18:06+05:30,8,10,419.61,15.41,0,upi,delivered,4,1.83,258,360,379,false,false,true
3839,1,2,10,a7668f78ebd0f61e,2026-03-27T10:04:15+05:30,8,9,391.04,18.04,9,card,delivered,4,3.52,262,369,378,false,false,true
3840,1,2,10,facc1c804809e4f2,2026-03-27T22:03:43+05:30,13,14,175.12,15.3,9,upi,delivered,10,1.67,242,371,379,false,false,true
3841,1,2,10,33328bb49ae2bf21,2026-03-27T15:03:14+05:30,9,11,742.43,43.84,0,upi,delivered,8,4.11,268,374,385,false,false,true
3842,1,2,10,12f9f16a76952f16,2026-03-27T09:01:06+05:30,13,13,243.13,20.41,12,card,delivered,4,3.65,241,360,381,false,false,true
3843,1,2,10,761d800f7528e774,2026-03-27T18:55:39+05:30,9,10,511.29,64.42,0,cod,delivered,8,3.42,268,365,383,true,false,true
3844,1,2,10,6349c73c1a1a7948,2026-03-27T06:42:25+05:30,11,9,456.91,15.77,0,upi,delivered,9,1.77,262,360,380,false,false,true
3845,1,2,10,243e1286ee1aced9,2026-03-27T19:23:26+05:30,14,19,321.33,22.22,12,cod,delivered,7,1.5,245,374,385,true,false,true
3846,1,2,10,1c3679934acb14ec,2026-03-27T12:42:26+05:30,13,16,196.89,0.93,9,upi,delivered,8,3.26,241,374,375,true,false,true
3847,1,2,10,8ef98f4bad6bb488,2026-03-27T19:25:42+05:30,12,17,849.51,11.97,0,upi,delivered,7,3.4,239,361,381,true,false,true
3848,1,2,10,64f7b12e2f5df583,2026-03-27T07:07:50+05:30,11,12,507.04,2.48,0,upi,delivered,4,3.62,270,364,385,false,false,true
3849,1,2,10,402502c724f1cdcf,2026-03-27T19:56:17+05:30,14,18,648.68,90.24,0,wallet,delivered,9,4.84,252,372,376,true,false,true
3850,1,2,10,9f353489a86ec365,2026-03-27T17:27:47+05:30,10,12,673.17,25.91,0,upi,delivered,7,0.4,237,367,376,false,false,true
3851,1,2,10,07735f4f2e2fb427,2026-03-27T19:48:03+05:30,10,15,90,0.57,9,upi,delivered,3,1.49,249,371,380,true,false,true
3852,1,2,10,2c91212073d38e91,2026-03-27T19:01:46+05:30,11,13,458.69,18.05,0,card,delivered,9,1.47,246,368,379,true,false,true
3853,1,2,10,88809c73400e9f9b,2026-03-27T20:54:02+05:30,10,14,524.44,47.33,0,upi,delivered,7,2.45,259,374,375,true,false,true
3854,1,2,10,f5f296b53b5ec170,2026-03-27T11:03:32+05:30,14,14,270.71,13.78,18,card,delivered,5,1.95,254,373,375,false,false,true
3855,1,2,10,fd791c291ceba5d8,2026-03-27T15:09:45+05:30,12,12,146.83,2.81,9,upi,delivered,2,1.75,248,371,375,false,false,true
3856,1,2,10,55da6b0397d1a488,2026-03-27T10:41:42+05:30,10,12,533.15,20.8,0,upi,delivered,7,1.68,268,370,377,false,false,true
3857,1,2,10,7883d6096c26c360,2026-03-27T13:46:59+05:30,8,12,611.77,32.5,0,cod,delivered,9,4.82,238,368,377,true,false,true
3858,1,2,10,dc11ec032c2eeb2b,2026-03-27T13:26:41+05:30,12,16,652.9,59.75,0,upi,delivered,6,3.07,258,365,378,true,false,true
3859,1,2,10,9a2dd8542c38d9ed,2026-03-27T12:13:11+05:30,11,16,727.0,42.71,0,upi,delivered,6,1.56,235,361,381,true,false,true
3860,1,2,10,117a6cfff8e2c3e5,2026-03-27T11:23:52+05:30,13,13,698.21,57.74,0,upi,delivered,12,2.47,235,374,376,false,false,true
3861,1,2,10,b61eaef0ee4f1ad1,2026-03-27T14:51:20+05:30,12,13,219.95,9.89,9,upi,delivered,7,2.26,268,359,380,false,false,true
3862,1,2,10,594960c9a85980ae,2026-03-27T11:22:11+05:30,10,12,193.11,16.23,9,card,delivered,6,1.84,248,359,377,false,false,true
3863,1,2,10,9d11d51923f2aa40,2026-03-27T12:48:05+05:30,13,15,333.22,21.82,18,wallet,delivered,6,2.64,251,361,375,true,false,true
3864,1,2,10,062c3b9992955631,2026-03-27T09:10:57+05:30,11,10,194.23,10.8,15,upi,delivered,3,1.88,232,372,375,false,false,true
3865,1,2,10,b9e168d70547fe02,2026-03-27T18:49:57+05:30,12,14,524.74,10.28,0,upi,delivered,7,2.34,240,372,383,true,false,true
3866,1,2,10,ea1d691cd25230e2,2026-03-27T18:40:07+05:30,11,14,317.09,3.19,9,upi,delivered,3,1.86,258,369,382,true,false,true
3867,1,2,10,c69a70355938b38d,2026-03-27T13:52:29+05:30,10,14,349.25,28.4,15,wallet,delivered,6,1.1,231,370,376,true,false,true
3868,1,2,10,3aec6f4664c485a1,2026-03-27T21:54:03+05:30,14,19,316.85,39.29,12,upi,delivered,5,3.76,233,374,383,true,false,true
3869,1,2,10,3fc48b35e48ffd6e,2026-03-27T19:36:52+05:30,11,15,226.66,26.33,9,card,delivered,5,3.22,256,363,384,true,false,true
3870,1,2,10,c54b46e88acb025f,2026-03-27T20:43:22+05:30,14,18,1230.24,90.98,0,upi,delivered,7,3.69,249,369,376,true,false,true
3871,1,2,10,812bd14d34862baf,2026-03-27T14:19:58+05:30,14,15,816.07,11.04,0,card,delivered,8,2.96,250,368,379,false,false,true
3872,1,2,10,2fbba20134eacfd3,2026-03-27T15:45:29+05:30,11,13,588.08,17.17,0,upi,delivered,5,3.52,265,363,375,false,false,true
3873,1,2,10,4a966d79b8643996,2026-03-27T15:49:14+05:30,9,11,330.79,13.73,9,upi,delivered,5,3.74,253,359,382,false,false,true
3874,1,2,10,dc25c27537f47b64,2026-03-27T19:00:09+05:30,8,9,866.98,121.41,0,card,delivered,7,1.4,270,369,383,true,false,true
3875,1,2,10,8634b3c9c8d7314a,2026-03-27T17:19:40+05:30,17,20,90,0.23,9,cod,delivered,1,2.12,230,363,375,false,false,true
3876,1,2,10,7279b87104a3e338,2026-03-27T17:44:40+05:30,9,9,505.95,4.06,0,wallet,delivered,6,2.27,255,360,383,false,false,true
3877,1,2,10,51a4a908d541aca4,2026-03-27T11:31:42+05:30,13,16,93.05,4.36,9,upi,delivered,5,3.0,227,367,379,false,false,true
3878,1,2,10,88e382592c76d430,2026-03-27T10:08:36+05:30,8,8,381.54,10.39,9,card,delivered,6,2.43,251,370,376,false,false,true
3879,1,2,10,fa32cf495726de09,2026-03-27T08:09:11+05:30,13,12,266.39,22.1,15,upi,delivered,5,3.45,266,373,382,false,false,true
3880,1,2,10,75177cf4169d4870,2026-03-27T13:36:02+05:30,13,17,421.81,55.92,0,upi,delivered,7,2.17,236,372,380,true,false,true
3881,1,2,10,27149073d1255437,2026-03-27T11:35:58+05:30,10,14,520.64,39.43,0,upi,delivered,7,3.68,236,360,382,false,false,true
3882,1,2,10,0babf1ce32c94a6c,2026-03-27T11:24:44+05:30,13,15,154.35,9.61,18,upi,delivered,5,5.09,270,362,377,false,false,true
3883,1,2,10,9714d3cb858817f1,2026-03-27T10:51:14+05:30,13,12,194.22,9.81,18,wallet,delivered,4,2.49,244,373,382,false,false,true
3884,1,2,10,4e863be152652b1d,2026-03-27T12:30:59+05:30,16,20,562.58,85.14,0,upi,delivered,6,2.14,250,368,378,true,false,true
3885,1,2,10,74321615374a2bae,2026-03-27T12:19:16+05:30,13,16,299.68,19.57,9,upi,delivered,4,2.61,230,374,381,true,false,true
3886,1,2,10,07aa7ee6e5504b2e,2026-03-27T09:17:57+05:30,11,10,800.39,25.66,0,cod,delivered,11,2.35,250,367,381,false,false,true
3887,1,2,10,5d3d882260b8b6b7,2026-03-27T19:23:16+05:30,8,13,456.47,65.05,0,upi,delivered,8,2.68,243,371,377,true,false,true
3888,1,2,10,eca63b93c50dda2d,2026-03-27T17:24:18+05:30,10,13,996.95,4.14,0,cod,delivered,9,3.28,254,374,383,false,false,true
3889,1,2,10,83d44283b1859716,2026-03-27T15:11:04+05:30,12,11,416.96,18.54,0,upi,delivered,4,2.0,266,365,383,false,false,true
3890,1,2,10,cbbb95a99e259b50,2026-03-27T10:04:39+05:30,15,19,210.52,3.44,18,card,delivered,4,3.71,256,361,380,false,false,true
3891,1,2,10,9437678a050a15c1,2026-03-27T18:27:58+05:30,16,22,378.67,20.2,18,card,delivered,7,4.04,254,362,380,true,false,true
3892,1,2,10,c46ce5b668d9a41c,2026-03-27T13:16:22+05:30,13,19,90,3.2,9,cod,delivered,5,3.34,259,371,382,true,false,true
